 Source Target DistanceMetric.WMD SimilarityMetric.WMD_sim DistanceMetric.SCM SimilarityMetric.SCM_sim EntropyMetric.MSI_I EntropyMetric.MSI_X EntropyMetric.Entropy_src EntropyMetric.Entropy_tgt EntropyMetric.JI EntropyMetric.MI EntropyMetric.Loss EntropyMetric.Noise Linked?
0 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us903.c 0.9296079125227027 0.518239997623473 0.739114373922348 0.260885626077652 4.46465555629642 1.3907398906603277 6.0246745048551915 8.626714101844048 8.716142471479309 5.935246135219931 2.691467966624117 0.08942836963526091 0.0
1 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us3496.c 0.9597760571007479 0.5102623824680149 0.6975181400775909 0.30248185992240906 4.228281726968122 1.385061556138564 6.0246745048551915 7.2878904389256105 7.522528012707157 5.7900369310736455 1.497853507851966 0.23463757378154693 0.0
2 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us899.c 0.8373065167586776 0.5442749976003844 0.7103078663349152 0.28969213366508484 4.634285877961035 1.3989382232560799 6.0246745048551915 8.158196888137685 8.26974929280697 5.913122100185905 2.245074787951779 0.11155240466928618 0.0
3 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us4020.c 0.9472316139091741 0.5135495915621693 0.8471591770648956 0.15284082293510437 4.011289308993957 1.3689429664016801 6.0246745048551915 6.985394788721831 7.2731508426737355 5.7369184509032864 1.248476337818544 0.2877560539519042 0.0
4 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us897.c 0.9014340982018015 0.5259188319730389 0.7731927633285522 0.22680723667144775 4.105222782072911 1.3819098758207338 6.0246745048551915 6.792406615896576 7.049971001676246 5.767110119075522 1.0252964968210545 0.2575643857796699 0.0
5 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us1060.c 0.9033563606070614 0.5253876891876713 0.8391644060611725 0.16083559393882751 4.42759136666575 1.390383798616101 6.0246745048551915 7.587625711074752 7.8119927863047085 5.800307429625235 1.787318281449517 0.22436707522995647 0.0
6 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us900.c 1.021296649080398 0.49473193380840785 0.939129114151001 0.06087088584899902 3.7277573751069215 1.3437088691066412 6.0246745048551915 7.127980212598745 7.403072733067834 5.7495819843861025 1.3783982282126424 0.27509252046908905 0.0
7 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us896.c 0.8537176762148111 0.5394564732435118 0.837167426943779 0.162832573056221 3.625681095056117 1.3497879445675713 6.0246745048551915 7.373064697852536 7.711468656734255 5.686270545973472 1.686794151879064 0.33840395888171937 0.0
8 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us894.c 0.8948455693566554 0.5277474936068397 0.7586259543895721 0.24137404561042786 4.43747310335446 1.3943066470177101 6.0246745048551915 7.749661971001125 7.905984026909272 5.868352448947044 1.8813095220540808 0.15632205590814685 0.0
9 test_data/LibEST_semeru_format/requirements/RQ17.txt test_data/LibEST_semeru_format/test/us1005.c 1.0281929620038461 0.49304973379456174 0.7754816114902496 0.22451838850975037 4.322624549738398 1.3942206827320498 6.0246745048551915 7.278774046648788 7.54849428620066 5.754954265303319 1.5238197813454688 0.2697202395518721 0.0
